Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15
Exporte hourly data for PV and electrical Energy;;;;;;;;;;;;;;
Name:;Irradiation horizontal;Irradiation vertical;Humidity, outside;Temperature, outside;El. Energy Heating/Cooling;El. Energy Heating/Cooling;El. Energy house;El. Energy house;PV generation;PV generation;From grid;From grid;To grid;To grid
Description:;102_ISP01_E1001_B001ME1;102_ISP01_E1001_B002ME1;102_ISP01_E1001_B003ME1;102_ISP01_E1001_B101ME1;102_ISP01_E1000_UMG96_MODBUS_26;102_ISP01_E1000_UMG96_MODBUS_26;OH_STWF_NSHV_180;OH_STWF_NSHV_180;OH_STWF_PV_280;OH_STWF_PV_280;OH_STWF_NETZ_180;OH_STWF_NETZ_180;OH_STWF_NETZ_280;OH_STWF_NETZ_280
Unit;Globalstrahlungsfuehler Horizontal;Globalstrahlungsfueler Vertikal;Elektro Feuchtefuehler;Elektro Aussentemperatur;ISP 01 Schaltschrank, Consumption heating;"ISP 01 Schaltschrank, tot. Consumption heating; cumulative";"NSHV (Haushaltstrom); consumption general electricity";"NSHV (Haushaltstrom); consumption general electricity; cumulative";PV power generated 280;"PV power generated 280; cumulative";Netz Bezug gesamt 180;"Netz Bezug gesamt 180; cumulative";Netz Einspeisung gesamt 280;"Netz Einspeisung gesamt 280; cumulative"
Day;W/m²;W/m²;RH%;°C;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh
07.01.2020 16:00:00;8,871052758;4,849202645;83,49039731;3,628150947;1,58212722;41387,61361;2,7;1116651,3;0;101582,94;9,24;340824,99;0;91563,06
07.01.2020 17:00:00;8,871052734;4,849202631;82,67016701;3,628150937;6,124667291;41393,73828;2,7;1116654;0;101582,94;9,21;340834,2;0;91563,06
07.01.2020 18:00:00;8,871052734;4,849202631;83,39207303;3,628150937;7,124883968;41400,86317;1,5;1116655,5;0;101582,94;4,59;340838,79;0;91563,06
07.01.2020 19:00:00;8,871052758;4,849202645;83,60795737;3,375859564;2,75786681;41403,62103;1,2;1116656,7;0;101582,94;1,56;340840,35;0;91563,06
07.01.2020 20:00:00;8,871052734;4,849202631;82,67510597;3,062263724;0,165741782;41403,78677;1,2;1116657,9;0;101582,94;1,47;340841,82;0;91563,06
07.01.2020 21:00:00;8,871052734;4,849202631;82,06385338;2,942996057;0,162326238;41403,9491;1,2;1116659,1;0;101582,94;1,5;340843,32;0;91563,06
07.01.2020 22:00:00;8,871052758;4,849202645;82,54379946;2,490541224;0,167066484;41404,11617;1,5;1116660,6;0;101582,94;1,47;340844,79;0;91563,06
07.01.2020 23:00:00;8,871052734;4,849202631;81,64109806;1,849144051;0,165637327;41404,2818;1,5;1116662,1;0;101582,94;1,59;340846,38;0;91563,06
08.01.2020 00:00:00;8,871052734;4,849202631;83,2713294;0,564403875;0,171818463;41404,45362;0,9;1116663;0;101582,94;1,38;340847,76;0;91563,06
08.01.2020 01:00:00;8,871052758;4,849202645;84,69067783;-0,005908746;0,17532256;41404,62894;1,2;1116664,2;0;101582,94;1,35;340849,11;0;91563,06
08.01.2020 02:00:00;8,871052734;4,849202631;84,37915344;-0,048173904;0,172445791;41404,80139;1,2;1116665,4;0;101582,94;1,38;340850,49;0;91563,06
08.01.2020 03:00:00;8,631733503;4,773962111;84,22315145;-0,038872096;0,166897898;41404,96829;1,2;1116666,6;0;101582,94;1,32;340851,81;0;91563,06
08.01.2020 04:00:00;2,803804399;2,941696409;84,72169711;0,23088038;0,164523924;41405,13281;1,2;1116667,8;0;101582,94;1,44;340853,25;0;91563,06
08.01.2020 05:00:00;2,803804391;2,941696401;84,71017101;0,77804777;0;41405,13281;1,2;1116669;0;101582,94;1,44;340854,69;0;91563,06
08.01.2020 06:00:00;2,803804391;2,941696401;84,70989601;0,79287827;0,343908791;41405,47672;1,2;1116670,2;0;101582,94;1,53;340856,22;0;91563,06
08.01.2020 07:00:00;2,803804399;2,941696409;84,3727758;1,120328743;0,207551908;41405,68427;1,2;1116671,4;0;101582,94;3,66;340859,88;0;91563,06
08.01.2020 08:00:00;2,803804391;2,941696401;83,69515221;1,37422987;2,583000321;41408,26727;2,1;1116673,5;0,02;101582,96;9,3;340869,18;0;91563,06
08.01.2020 09:00:00;2,803804391;2,941696401;83,43565979;1,926598666;7,416754252;41415,68403;1,8;1116675,3;0,54;101583,5;7,65;340876,83;0;91563,06
08.01.2020 10:00:00;32,28123767;2,941696409;82,67864243;2,461751942;5,324713859;41421,00874;0,6;1116675,9;2,38;101585,88;0,45;340877,28;0,27;91563,33
08.01.2020 11:00:00;52,81264491;2,941696401;82,67832212;2,939245712;0,165966864;41421,17471;0,3;1116676,2;2,14;101588,02;0,6;340877,88;0,21;91563,54
08.01.2020 12:00:00;52,81264491;2,941696401;82,12020055;3,377688288;0,167777376;41421,34249;0,3;1116676,5;3,76;101591,78;0,09;340877,97;1,02;91564,56
08.01.2020 13:00:00;52,81264505;2,941696409;81,19083416;3,733123736;0,171444608;41421,51393;0;1116676,5;2,4;101594,18;0,3;340878,27;0,12;91564,68
08.01.2020 14:00:00;52,81264491;2,941696401;81,64533226;4,41006399;0,172705569;41421,68664;0;1116676,5;3,12;101597,3;0,06;340878,33;0,6;91565,28
08.01.2020 15:00:00;51,07667375;3,012404374;81,80765476;4,962212602;0,168925169;41421,85556;0,9;1116677,4;1,5;101598,8;1,26;340879,59;0,12;91565,4
08.01.2020 16:00:00;8,802106876;4,734292993;82,50465364;5,311228285;0,166455829;41422,02202;2,4;1116679,8;0;101598,8;2,52;340882,11;0;91565,4
08.01.2020 17:00:00;8,802106851;4,73429298;83,17971298;5,311228271;0,18262987;41422,20465;1,5;1116681,3;0;101598,8;1,8;340883,91;0;91565,4
08.01.2020 18:00:00;8,802106851;4,73429298;83,17784268;5,538763648;0,183583281;41422,38823;1,5;1116682,8;0;101598,8;1,5;340885,41;0;91565,4
08.01.2020 19:00:00;8,802106876;4,734292993;83,17805878;5,876143705;0,16982476;41422,55805;1,2;1116684;0;101598,8;1,47;340886,88;0;91565,4
08.01.2020 20:00:00;8,802106851;4,73429298;83,1817385;6,380963252;0,163581774;41422,72164;1,2;1116685,2;0;101598,8;1,56;340888,44;0;91565,4
08.01.2020 21:00:00;8,802106851;4,73429298;82,73995094;6,443977111;0,164876983;41422,88651;1,5;1116686,7;0;101598,8;1,56;340890;0;91565,4
08.01.2020 22:00:00;8,802106876;4,734292993;82,16731624;6,44397713;0,164869111;41423,05138;1,2;1116687,9;0;101598,8;1,5;340891,5;0;91565,4
08.01.2020 23:00:00;8,802106851;4,73429298;83,01005487;6,250834882;0,165853936;41423,21724;1,5;1116689,4;0;101598,8;1,47;340892,97;0;91565,4
09.01.2020 00:00:00;8,802106851;4,73429298;83,18546422;6,1600604;0,16948199;41423,38672;1,2;1116690,6;0;101598,8;1,38;340894,35;0;91565,4
09.01.2020 01:00:00;8,802106876;4,734292993;83,18256726;6,153286667;0,167913418;41423,55463;0,9;1116691,5;0;101598,8;1,44;340895,79;0;91565,4
09.01.2020 02:00:00;8,802106851;4,73429298;83,17825632;6,043383354;0,166277759;41423,72091;1,2;1116692,7;0;101598,8;1,44;340897,23;0;91565,4
09.01.2020 03:00:00;8,56641366;4,655426391;83,56742843;6,030585241;0,164196734;41423,88511;1,2;1116693,9;0;101598,8;1,35;340898,58;0;91565,4
09.01.2020 04:00:00;2,826786289;2,734858275;84,61178223;5,649360673;0,16060839;41424,04572;1,2;1116695,1;0;101598,8;1,38;340899,96;0;91565,4
09.01.2020 05:00:00;2,826786281;2,734858267;84,17036596;5,648622269;0,17196551;41424,21768;1,5;1116696,6;0;101598,8;1,47;340901,43;0;91565,4
09.01.2020 06:00:00;2,826786281;2,734858267;83,62957992;5,839310945;0,182514441;41424,4002;1,5;1116698,1;0;101598,8;1,74;340903,17;0;91565,4
09.01.2020 07:00:00;2,826786289;2,734858275;84,61300433;5,924760353;0,220727779;41424,62092;1,2;1116699,3;0;101598,8;5,67;340908,84;0;91565,4
09.01.2020 08:00:00;2,826786281;2,734858267;85,73608831;6,159644732;4,351625967;41428,97255;2,4;1116701,7;0,16;101598,96;9,21;340918,05;0;91565,4
09.01.2020 09:00:00;51,86569536;42,94376118;85,23009473;6,211593384;6,755303896;41435,72785;0,6;1116702,3;3,12;101602,08;6,45;340924,5;0;91565,4
09.01.2020 10:00:00;103,0972673;87,69784441;83,80082159;6,804986501;6,922537966;41442,65039;0;1116702,3;4,78;101606,86;4,92;340929,42;0;91565,4
09.01.2020 11:00:00;155,3925124;110,5893247;83,02336105;7,735844026;7,244259021;41449,89465;0;1116702,3;7,56;101614,42;2,16;340931,58;2,13;91567,53
09.01.2020 12:00:00;118,3913686;72,42807647;81,62485474;8,76687902;4,842816817;41454,73747;0;1116702,3;5,26;101619,68;0;340931,58;2,67;91570,2
09.01.2020 13:00:00;169,7786816;272,0020584;79,6665318;9,431584254;0,186924847;41454,92439;0;1116702,3;7,88;101627,56;0,42;340932;2,22;91572,42
09.01.2020 14:00:00;123,8731649;271,6107766;78,07735528;10,16697215;4,080491521;41459,00488;0;1116702,3;6,32;101633,88;1,56;340933,56;1,5;91573,92
09.01.2020 15:00:00;60,60254452;32,36504474;77,86027692;10,03231521;4,255217544;41463,2601;0,6;1116702,9;1,54;101635,42;0,69;340934,25;0,21;91574,13
09.01.2020 16:00:00;20,59187511;10,02015307;78,2554895;9,376227838;0,196102357;41463,4562;1,2;1116704,1;0,4;101635,82;1,38;340935,63;0;91574,13
09.01.2020 17:00:00;20,59187506;10,02015304;79,26266305;8,766976793;0,192234782;41463,64844;1,2;1116705,3;0;101635,82;1,53;340937,16;0;91574,13
09.01.2020 18:00:00;20,59187506;10,02015304;78,65231533;8,162693619;0,148962288;41463,7974;1,2;1116706,5;0;101635,82;1,53;340938,69;0;91574,13
09.01.2020 19:00:00;20,59187511;10,02015307;77,23367324;7,651207552;0,153724345;41463,95112;1,5;1116708;0;101635,82;1,62;340940,31;0;91574,13
09.01.2020 20:00:00;20,59187506;10,02015304;76,00643362;7,053849307;0,135923475;41464,08705;1,5;1116709,5;0;101635,82;1,53;340941,84;0;91574,13
09.01.2020 21:00:00;20,59187506;10,02015304;74,50846821;6,672471279;0,14471601;41464,23176;1,2;1116710,7;0;101635,82;1,5;340943,34;0;91574,13
09.01.2020 22:00:00;20,59187511;10,02015307;73,23046406;6,672471297;0,13674207;41464,36851;1,2;1116711,9;0;101635,82;1,47;340944,81;0;91574,13
09.01.2020 23:00:00;20,59187506;10,02015304;72,45812739;6,672471279;0,135882033;41464,50439;1,5;1116713,4;0;101635,82;1,65;340946,46;0;91574,13
10.01.2020 00:00:00;20,59187506;10,02015304;71,57328885;6,666178026;0,13781568;41464,6422;1,2;1116714,6;0;101635,82;1,41;340947,87;0;91574,13
10.01.2020 01:00:00;20,59187511;10,02015307;72,98372737;6,825896223;0,144226963;41464,78643;1,2;1116715,8;0;101635,82;1,35;340949,22;0;91574,13
10.01.2020 02:00:00;20,59187506;10,02015304;75,19741861;7,127814556;0,139489865;41464,92592;1,2;1116717;0;101635,82;1,35;340950,57;0;91574,13
10.01.2020 03:00:00;19,88751498;9,733695164;76,78431551;6,960279278;0,132066101;41465,05799;0,9;1116717,9;0;101635,82;1,35;340951,92;0;91574,13
10.01.2020 04:00:00;2,734858275;2,757840399;77,23190703;6,609270585;0,137514991;41465,1955;1,5;1116719,4;0;101635,82;1,44;340953,36;0;91574,13
10.01.2020 05:00:00;2,734858267;2,757840391;77,25191731;6,609270567;0,077936178;41465,27344;1,2;1116720,6;0;101635,82;1,47;340954,83;0;91574,13
10.01.2020 06:00:00;2,734858267;2,757840391;77,74281304;6,609270567;0,204525475;41465,47796;1,5;1116722,1;0;101635,82;1,5;340956,33;0;91574,13
10.01.2020 07:00:00;2,734858275;2,757840399;77,74281325;6,609270585;0,201668505;41465,67963;1,2;1116723,3;0;101635,82;7,89;340964,22;0;91574,13
10.01.2020 08:00:00;2,734858267;2,757840391;77,38401076;6,792221779;6,765362158;41472,44499;2,1;1116725,4;0,3;101636,12;6,57;340970,79;0;91574,13
10.01.2020 09:00:00;60,29471392;63,13195856;76,78620042;6,86887812;4,240874936;41476,68587;0,3;1116725,7;3,12;101639,24;0,48;340971,27;0,9;91575,03
10.01.2020 10:00:00;104,2672923;92,7534132;73,77572161;7,667512547;0,241308957;41476,92718;0;1116725,7;4,76;101644;0;340971,27;2,25;91577,28
10.01.2020 11:00:00;112,1301377;89,35520302;71,10378114;8,468993264;0,210544376;41477,13772;0;1116725,7;5,38;101649,38;0,03;340971,3;2,67;91579,95
10.01.2020 12:00:00;95,69883854;53,30370512;69,44216919;9,040132299;0,207905913;41477,34563;0;1116725,7;4,52;101653,9;0,06;340971,36;2,01;91581,96
10.01.2020 13:00:00;93,71578406;61,47461342;67,99472133;9,041030424;0,196219899;41477,54185;0,3;1116726;3,82;101657,72;0,06;340971,42;1,53;91583,49
10.01.2020 14:00:00;81,51246756;73,31344505;67,99825076;9,041030399;0,192020513;41477,73387;0;1116726;3,62;101661,34;0;340971,42;2,16;91585,65
10.01.2020 15:00:00;53,14020269;43,55056437;69,273974;8,893686975;0,19267879;41477,92655;0;1116726;1,2;101662,54;0,51;340971,93;0,12;91585,77
10.01.2020 16:00:00;11,30714514;8,181592953;70,95834475;8,128909545;0,184716173;41478,11126;3;1116729;0,1;101662,64;3;340974,93;0;91585,77
10.01.2020 17:00:00;11,30714511;8,18159293;78,89701646;6,81038344;0,166579098;41478,27784;2,1;1116731,1;0;101662,64;2,28;340977,21;0;91585,77
10.01.2020 18:00:00;11,30714511;8,18159293;80,94465136;6,552876705;0,128311743;41478,40615;1,2;1116732,3;0;101662,64;1,47;340978,68;0;91585,77
10.01.2020 19:00:00;11,30714514;8,181592953;82,3434081;6,30525536;0,149996688;41478,55615;1,8;1116734,1;0;101662,64;1,89;340980,57;0;91585,77
10.01.2020 20:00:00;11,30714511;8,18159293;81,68410002;5,542180925;0,127640077;41478,68379;1,2;1116735,3;0;101662,64;1,47;340982,04;0;91585,77
10.01.2020 21:00:00;11,30714511;8,18159293;82,77498619;5,424990172;0,133817651;41478,81761;1,5;1116736,8;0;101662,64;1,53;340983,57;0;91585,77
10.01.2020 22:00:00;11,30714514;8,181592953;82,88747527;4,914250713;0,135236772;41478,95285;1,2;1116738;0;101662,64;1,47;340985,04;0;91585,77
10.01.2020 23:00:00;11,30714511;8,18159293;83,79503624;4,862019534;0,13225719;41479,0851;1,2;1116739,2;0;101662,64;1,5;340986,54;0;91585,77
11.01.2020 00:00:00;11,30714511;8,18159293;83,79556119;4,862019534;0,151467664;41479,23657;1,2;1116740,4;0;101662,64;1,35;340987,89;0;91585,77
11.01.2020 01:00:00;11,30714514;8,181592953;83,11462413;4,318596975;0,16365726;41479,40023;1,2;1116741,6;0;101662,64;1,44;340989,33;0;91585,77
11.01.2020 02:00:00;11,30714511;8,18159293;82,78028862;3,921080087;0,167718851;41479,56795;1,5;1116743,1;0;101662,64;1,47;340990,8;0;91585,77
11.01.2020 03:00:00;11,11345791;8,060669295;82,51664011;3,891185718;0,16370047;41479,73165;0,9;1116744;0;101662,64;1,41;340992,21;0;91585,77
11.01.2020 04:00:00;2,803804399;2,872750292;81,43672958;3,513417251;0,166486596;41479,89813;1,2;1116745,2;0;101662,64;1,38;340993,59;0;91585,77
11.01.2020 05:00:00;2,803804391;2,872750284;81,43672936;3,513417241;0,039366745;41479,9375;1,5;1116746,7;0;101662,64;1,53;340995,12;0;91585,77
11.01.2020 06:00:00;2,803804391;2,872750284;78,53083085;3,427597858;0,290034204;41480,22753;1,2;1116747,9;0;101662,64;1,65;340996,77;0;91585,77
11.01.2020 07:00:00;2,803804399;2,872750292;75,29118181;3,235334641;0,166596823;41480,39413;1,2;1116749,1;0;101662,64;1,5;340998,27;0;91585,77
11.01.2020 08:00:00;2,803804391;2,872750284;75,42360961;3,399214959;0,169336302;41480,56347;1,5;1116750,6;0,06;101662,7;1,32;340999,59;0;91585,77
11.01.2020 09:00:00;2,803804391;2,872750284;75,0881614;3,512445566;0,167787596;41480,73125;0;1116750,6;1,36;101664,06;0,18;340999,77;0,21;91585,98
11.01.2020 10:00:00;34,78167976;2,872750292;73,24563882;3,843918565;0,162808925;41480,89406;0;1116750,6;2,62;101666,68;0,03;340999,8;1,22966399;91587,20966
11.01.2020 11:00:00;52,81264491;2,872750284;69,92354335;4,608277187;0,16236227;41481,05643;0;1116750,6;3,26;101669,94;0;340999,8;1,92033601;91589,13
11.01.2020 12:00:00;93,32113364;55,42988749;65,35312625;4,637414213;0,16183592;41481,21826;0;1116750,6;5,58;101675,52;0;340999,8;4,14;91593,27
11.01.2020 13:00:00;167,383293;334,7556278;61,28665782;4,650403632;0,160741518;41481,379;0;1116750,6;7,78;101683,3;0;340999,8;6,54;91599,81
11.01.2020 14:00:00;136,30314;515,2074593;62,00249993;4,270085598;0,162644573;41481,54165;0;1116750,6;5,9;101689,2;0;340999,8;4,47;91604,28
11.01.2020 15:00:00;55,53002244;130,4756398;63,68578554;3,876200178;0,165047211;41481,7067;0;1116750,6;2,14;101691,34;0,12;340999,92;0,84;91605,12
11.01.2020 16:00:00;23,11989407;40,79305656;65,11504384;2,984196448;0,164545985;41481,87124;0,9;1116751,5;0,28;101691,62;1,08;341001;0;91605,12
11.01.2020 17:00:00;23,11989401;40,79305645;67,23409776;1,861964383;0,163975047;41482,03522;1,2;1116752,7;0;101691,62;1,47;341002,47;0;91605,12
11.01.2020 18:00:00;23,11989401;40,79305645;70,08038703;0,942113254;0,1376819;41482,1729;1,5;1116754,2;0;101691,62;1,44;341003,91;0;91605,12
11.01.2020 19:00:00;23,11989407;40,79305656;71,32724244;0,158059121;0,188755866;41482,36165;1,2;1116755,4;0;101691,62;1,89;341005,8;0;91605,12
11.01.2020 20:00:00;23,11989401;40,79305645;74,25576977;-0,396685903;0,696697628;41483,05835;1,2;1116756,6;0;101691,62;9,18;341014,98;0;91605,12
11.01.2020 21:00:00;23,11989401;40,79305645;75,57808678;-0,992291808;7,987076468;41491,04543;1,5;1116758,1;0;101691,62;3,03;341018,01;0;91605,12
11.01.2020 22:00:00;23,11989407;40,79305656;76,71954859;-1,443588035;1,380633167;41492,42606;1,2;1116759,3;0;101691,62;1,5;341019,51;0;91605,12
11.01.2020 23:00:00;23,11989401;40,79305645;78,93543355;-1,948762301;0,169716998;41492,59578;1,2;1116760,5;0;101691,62;1,5;341021,01;0;91605,12
12.01.2020 00:00:00;23,11989401;40,79305645;79,88891331;-1,965580938;0,162950986;41492,75873;1,5;1116762;0;101691,62;1,5;341022,51;0;91605,12
12.01.2020 01:00:00;23,11989407;40,79305656;79,68832794;-1,965580944;0,16421533;41492,92294;0,9;1116762,9;0;101691,62;1,38;341023,89;0;91605,12
12.01.2020 02:00:00;23,11989401;40,79305645;80,10382063;-1,965580938;0,165260929;41493,08821;1,2;1116764,1;0;101691,62;1,38;341025,27;0;91605,12
12.01.2020 03:00:00;22,65399777;39,92617529;80,16273974;-1,977562803;0,161907997;41493,25011;1,2;1116765,3;0;101691,62;1,35;341026,62;0;91605,12
12.01.2020 04:00:00;2,665912392;2,734858275;81,3864257;-2,361312274;0,168840914;41493,41895;1,2;1116766,5;0;101691,62;1,439997152;341028,06;0;91605,12
12.01.2020 05:00:00;2,665912385;2,734858267;82,37213833;-2,361312268;0,164132837;41493,58309;1,2;1116767,7;0;101691,62;1,530002848;341029,59;0;91605,12
12.01.2020 06:00:00;2,665912385;2,734858267;83,28638666;-2,542635041;0,144766597;41493,72785;1,5;1116769,2;0;101691,62;1,53;341031,12;0;91605,12
12.01.2020 07:00:00;2,665912392;2,734858275;82,26920735;-2,643282895;0,181698882;41493,90955;1,2;1116770,4;0;101691,62;1,47;341032,59;0;91605,12
12.01.2020 08:00:00;8,808708383;37,0336859;81,90732745;-2,508406941;0,16346273;41494,07302;0,6;1116771;0,52;101692,14;0,78;341033,37;0,03;91605,15
12.01.2020 09:00:00;60,51184612;113,2488766;84,2304554;-2,147596959;0,16536635;41494,23838;0;1116771;2,36;101694,5;0,09;341033,46;0,96;91606,11
12.01.2020 10:00:00;53,2715694;53,15737543;85,30382128;-0,491149005;0,163766964;41494,40215;0;1116771;2,96;101697,46;0;341033,46;1,71;91607,82
12.01.2020 11:00:00;83,88809385;53,15737529;83,26451974;1,366716944;0,161893634;41494,56404;0;1116771;4,76;101702,22;0;341033,46;3,36;91611,18
12.01.2020 12:00:00;102,7525405;53,15737529;81,7634104;1,590177535;0,15934272;41494,72339;0;1116771;4,36;101706,58;0;341033,46;3,15;91614,33
12.01.2020 13:00:00;91,60656169;53,15737543;80,0989221;1,590177539;0,157107163;41494,88049;0;1116771;4,04;101710,62;0,03;341033,49;2,58;91616,91
12.01.2020 14:00:00;52,72071452;53,15737529;79,5910949;1,590177535;0,161816774;41495,04231;0;1116771;2,58;101713,2;0;341033,49;1,2;91618,11
12.01.2020 15:00:00;51,72401062;52,06958599;79,95452104;1,219436545;0,160817508;41495,20313;0,6;1116771,6;0,62;101713,82;0,75;341034,24;0,06;91618,17
12.01.2020 16:00:00;8,962981243;5,400770674;80,71935676;1,254729393;0,159570953;41495,3627;1,2;1116772,8;0;101713,82;1,32;341035,56;0;91618,17
12.01.2020 17:00:00;8,962981218;5,400770659;80,72251885;1,254729389;0,158763146;41495,52146;2,4;1116775,2;0;101713,82;2,49;341038,05;0;91618,17
12.01.2020 18:00:00;8,962981218;5,400770659;80,50055765;1,254729389;0,130922237;41495,65238;1,5;1116776,7;0;101713,82;1,98;341040,03;0;91618,17
12.01.2020 19:00:00;8,962981243;5,400770674;79,37742192;1,448702954;0,202825681;41495,85521;1,5;1116778,2;0;101713,82;1,5;341041,53;0;91618,17
12.01.2020 20:00:00;8,962981218;5,400770659;78,96803884;1,654034459;0,161223041;41496,01643;1,2;1116779,4;0;101713,82;1,53;341043,06;0;91618,17
12.01.2020 21:00:00;8,962981218;5,400770659;78,67446892;2,248236803;0,163270147;41496,1797;1,5;1116780,9;0;101713,82;1,47;341044,53;0;91618,17
12.01.2020 22:00:00;8,962981243;5,400770674;79,05405319;2,376781826;0,158794788;41496,3385;1,2;1116782,1;0;101713,82;1,62;341046,15;0;91618,17
12.01.2020 23:00:00;8,962981218;5,400770659;81,73995482;2,479149288;0,163366759;41496,50186;1,2;1116783,3;0;101713,82;1,47;341047,62;0;91618,17
13.01.2020 00:00:00;8,962981218;5,400770659;81,95775794;2,944613692;0,166822224;41496,66869;1,2;1116784,5;0;101713,82;1,41;341049,03;0;91618,17
13.01.2020 01:00:00;8,962981243;5,400770674;80,86990613;3,194603156;0,165788359;41496,83447;1,2;1116785,7;0;101713,82;1,41;341050,44;0;91618,17
13.01.2020 02:00:00;8,962981218;5,400770659;80,94145604;3,229501959;0,160419073;41496,99489;1,2;1116786,9;0;101713,82;1,44;341051,88;0;91618,17
13.01.2020 03:00:00;8,821641903;5,342141017;82,46319946;3,237833077;0,157835096;41497,15273;1,2;1116788,1;0;101713,82;1,38;341053,26;0;91618,17
13.01.2020 04:00:00;2,757840399;2,826786289;83,50118066;3,512445576;0,160208098;41497,31294;1,2;1116789,3;0;101713,82;1,35;341054,61;0;91618,17
13.01.2020 05:00:00;2,757840391;2,826786281;83,50069038;3,512445566;0,18055186;41497,49349;1,2;1116790,5;0;101713,82;3,66;341058,27;0;91618,17
13.01.2020 06:00:00;2,757840391;2,826786281;83,49355272;3,507012382;2,532171218;41500,02566;1,5;1116792;0;101713,82;8,19;341066,46;0;91618,17
13.01.2020 07:00:00;2,757840399;2,826786289;84,50882702;3,347940515;6,752597023;41506,77826;1,2;1116793,2;0;101713,82;7,89;341074,35;0;91618,17
13.01.2020 08:00:00;2,757840391;2,826786281;85,5608057;3,322266525;6,727993586;41513,50625;2,4;1116795,6;0,2;101714,02;9,18;341083,53;0;91618,17
13.01.2020 09:00:00;23,90046553;2,826786281;85,54343406;3,50077891;6,730584481;41520,23683;1,2;1116796,8;2,12;101716,14;7,68;341091,21;0;91618,17
13.01.2020 10:00:00;68,90842105;15,64049184;84,64846237;3,50077892;6,758219974;41526,99505;0;1116796,8;4,46;101720,6;5,13;341096,34;0;91618,17
13.01.2020 11:00:00;102,7755202;52,8586082;83,28451022;3,809912824;6,79285064;41533,78791;0;1116796,8;5,5;101726,1;3,81;341100,15;0;91618,17
13.01.2020 12:00:00;146,4221133;102,5621294;81,33197849;4,710920301;6,780237258;41540,56814;0;1116796,8;7,24;101733,34;2,25;341102,4;0;91618,17
